Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,"Part Status","Type","Material - Core","Inductance","Tolerance","Current Rating (Amps)","Current - Saturation (Isat)","Shielding","DC Resistance (DCR)","Q @ Freq","Frequency - Self Resonant","Ratings","Operating Temperature","Inductance Frequency - Test","Features","Mounting Type","Package / Case","Supplier Device Package","Size / Dimension","Height - Seated (Max)"
"https://www.vishay.com/docs/34015/ihb.pdf","-","IHB6EB221K-ND","IHB6EB221K","Vishay Dale","Vishay Dale","FIXED IND 220UH 11.6A 28 MOHM TH","0","31.70813","0","16","-","IHB","Active","Wirewound","-","220 µH","±10%","11.6 A","-","Unshielded","28mOhm Max","-","-","-","-55°C ~ 130°C","1 kHz","-","Through Hole","Radial, Vertical Cylinder","-","2.000"" Dia (50.80mm)","1.500"" (38.10mm)"
"https://www.vishay.com/docs/34015/ihb.pdf","-","IHB6EB820K-ND","IHB6EB820K","Vishay Dale","Vishay Dale","FIXED IND 82UH 19.4A 10 MOHM TH","0","31.70813","0","16","-","IHB","Active","Wirewound","-","82 µH","±10%","19.4 A","-","Unshielded","10mOhm Max","-","-","-","-55°C ~ 130°C","1 kHz","-","Through Hole","Radial, Vertical Cylinder","-","2.000"" Dia (50.80mm)","1.500"" (38.10mm)"
"https://www.vishay.com/docs/34022/ihv.pdf","-","IHV30EB150-ND","IHV30EB150","Vishay Dale","Vishay Dale","FIXED IND 150UH 30A 13 MOHM TH","0","32.296","0","10","-","IHV","Active","-","Iron","150 µH","±10%","30 A","-","Unshielded","13mOhm Max","-","2.1MHz","-","-55°C ~ 125°C","1 kHz","-","Through Hole","Radial, Horizontal Cylinder","-","1.650"" Dia x 2.450"" L (41.91mm x 62.23mm)","-"
"https://www.vishay.com/docs/34015/ihb.pdf","-","IHB6BV101K-ND","IHB6BV101K","Vishay Dale","Vishay Dale","FIXED IND 100UH 16.4A 14 MOHM TH","0","32.66313","0","16","-","IHB","Active","Wirewound","-","100 µH","±10%","16.4 A","-","Unshielded","14mOhm Max","-","-","-","-55°C ~ 130°C","1 kHz","-","Through Hole","Radial, Vertical Cylinder","-","2.000"" Dia (50.80mm)","1.500"" (38.10mm)"
"https://www.vishay.com/docs/34015/ihb.pdf","-","IHB6BV121K-ND","IHB6BV121K","Vishay Dale","Vishay Dale","FIXED IND 120UH 15.9A 15 MOHM TH","0","32.66313","0","16","-","IHB","Active","Wirewound","-","120 µH","±10%","15.9 A","-","Unshielded","15mOhm Max","-","-","-","-55°C ~ 130°C","1 kHz","-","Through Hole","Radial, Vertical Cylinder","-","2.000"" Dia (50.80mm)","1.500"" (38.10mm)"
"https://www.vishay.com/docs/34015/ihb.pdf","-","IHB6BV181K-ND","IHB6BV181K","Vishay Dale","Vishay Dale","FIXED IND 180UH 12.3A 25 MOHM TH","0","32.66313","0","16","-","IHB","Active","Wirewound","-","180 µH","±10%","12.3 A","-","Unshielded","25mOhm Max","-","-","-","-55°C ~ 130°C","1 kHz","-","Through Hole","Radial, Vertical Cylinder","-","2.000"" Dia (50.80mm)","1.500"" (38.10mm)"
"https://www.vishay.com/docs/34015/ihb.pdf","-","IHB6BV221K-ND","IHB6BV221K","Vishay Dale","Vishay Dale","FIXED IND 220UH 11.6A 28 MOHM TH","0","32.66313","0","16","-","IHB","Active","Wirewound","-","220 µH","±10%","11.6 A","-","Unshielded","28mOhm Max","-","-","-","-55°C ~ 130°C","1 kHz","-","Through Hole","Radial, Vertical Cylinder","-","2.000"" Dia (50.80mm)","1.500"" (38.10mm)"
"https://www.vishay.com/docs/34015/ihb.pdf","-","IHB6BV271K-ND","IHB6BV271K","Vishay Dale","Vishay Dale","FIXED IND 270UH 11.2A 30 MOHM TH","0","32.66313","0","16","-","IHB","Active","Wirewound","-","270 µH","±10%","11.2 A","-","Unshielded","30mOhm Max","-","-","-","-55°C ~ 130°C","1 kHz","-","Through Hole","Radial, Vertical Cylinder","-","2.000"" Dia (50.80mm)","1.500"" (38.10mm)"
"https://www.vishay.com/docs/34015/ihb.pdf","-","IHB6BV560K-ND","IHB6BV560K","Vishay Dale","Vishay Dale","FIXED IND 56UH 20.5A 9 MOHM TH","0","32.66313","0","16","-","IHB","Active","Wirewound","-","56 µH","±10%","20.5 A","-","Unshielded","9mOhm Max","-","-","-","-55°C ~ 130°C","1 kHz","-","Through Hole","Radial, Vertical Cylinder","-","2.000"" Dia (50.80mm)","1.500"" (38.10mm)"
"https://www.vishay.com/docs/34015/ihb.pdf","-","IHB6BV680K-ND","IHB6BV680K","Vishay Dale","Vishay Dale","FIXED IND 68UH 20.5A 9 MOHM TH","0","32.66313","0","16","-","IHB","Active","Wirewound","-","68 µH","±10%","20.5 A","-","Unshielded","9mOhm Max","-","-","-","-55°C ~ 130°C","1 kHz","-","Through Hole","Radial, Vertical Cylinder","-","2.000"" Dia (50.80mm)","1.500"" (38.10mm)"
"https://www.vishay.com/docs/34015/ihb.pdf","-","IHB6BV820K-ND","IHB6BV820K","Vishay Dale","Vishay Dale","FIXED IND 82UH 19.4A 10 MOHM TH","0","32.66313","0","16","-","IHB","Active","Wirewound","-","82 µH","±10%","19.4 A","-","Unshielded","10mOhm Max","-","-","-","-55°C ~ 130°C","1 kHz","-","Through Hole","Radial, Vertical Cylinder","-","2.000"" Dia (50.80mm)","1.500"" (38.10mm)"
"https://www.vishay.com/docs/34022/ihv.pdf","-","IHV30BZ150-ND","IHV30BZ150","Vishay Dale","Vishay Dale","FIXED IND 150UH 30A 13 MOHM TH","0","33.266","0","10","-","IHV","Active","-","Iron","150 µH","±10%","30 A","-","Unshielded","13mOhm Max","-","2.1MHz","-","-55°C ~ 125°C","1 kHz","-","Through Hole","Radial, Horizontal Cylinder","-","1.650"" Dia x 2.450"" L (41.91mm x 62.23mm)","-"
"https://www.vishay.com/docs/34022/ihv.pdf","-","IHV45EB92-ND","IHV45EB92","Vishay Dale","Vishay Dale","FIXED IND 92UH 45A 7.5 MOHM TH","0","47.364","0","5","-","IHV","Active","-","Iron","92 µH","±10%","45 A","-","Unshielded","7.5mOhm Max","-","2.9MHz","-","-55°C ~ 125°C","1 kHz","-","Through Hole","Radial, Horizontal Cylinder","-","1.920"" Dia x 2.550"" L (48.77mm x 64.77mm)","-"
"https://www.vishay.com/docs/34022/ihv.pdf","//media.digikey.com/Photos/Vishay%20Dale%20Photos/IHV45BZ92.jpg","IHV45BZ92-ND","IHV45BZ92","Vishay Dale","Vishay Dale","FIXED IND 92UH 45A 7.5 MOHM TH","0","48.804","0","5","-","IHV","Active","-","Iron","92 µH","±10%","45 A","-","Unshielded","7.5mOhm Max","-","2.9MHz","-","-55°C ~ 125°C","1 kHz","-","Through Hole","Radial, Horizontal Cylinder","-","1.920"" Dia x 2.550"" L (48.77mm x 64.77mm)","-"
"-","-","1412C1-RF-ND","1412C1-RF","Triad Magnetics","Triad Magnetics","FIXED IND 56UH 30A","0","70","0","5","Bulk","-","Active","Wirewound","-","56 µH","-","30 A","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"https://belfuse.com/resources/datasheets/signaltransformer/ds-st-sc-series.pdf","//media.digikey.com/Photos/Belfuse/MFG_st-ch-16.jpg","595-1872-ND","CH-16","Signal Transformer","Signal Transformer","FIXED IND 15MH 16A 80 MOHM CHASS","0","182.269","0","10","Box","-","Active","-","-","15 mH","-","16 A","-","Unshielded","80mOhm","-","-","-","-","-","-","Chassis Mount","Nonstandard","-","5.252"" L x 4.626"" W (133.40mm x 117.50mm)","4.437"" (112.70mm)"
"-","//media.digikey.com/Photos/ITG-Electronics/MFG_SC2511-R10MHF.jpg","3013-SC2511-R22MHFTR-ND","SC2511-R22MHF","ITG Electronics, Inc.","ITG Electronics, Inc.","0.22UH, 20%, 1.5MOHM, 35AMP MAX.","0","0.8","0","1500","Tape & Reel (TR)","SC2511","Active","-","-","2.2 H","-","35 A","-","-","1.5mOhm","-","-","-","-55°C ~ 150°C","-","-","Surface Mount","-","-","0.291"" L x 0.268"" W (7.40mm x 6.80mm)","0.118"" (3.00mm)"
"-","//media.digikey.com/Photos/ITG-Electronics/MFG_SC2511-R10MHF.jpg","3013-SC2511-R72MHFTR-ND","SC2511-R72MHF","ITG Electronics, Inc.","ITG Electronics, Inc.","0.72UH, 20%, 4.2MOHM, 22AMP MAX.","0","0.8","0","1500","Tape & Reel (TR)","SC2511","Active","-","-","7.2 H","-","22 A","-","-","4.2mOhm","-","-","-","-55°C ~ 150°C","-","-","Surface Mount","-","-","0.291"" L x 0.268"" W (7.40mm x 6.80mm)","0.118"" (3.00mm)"
"https://www.alliedcomponents.com/storage/through_hole_inductors_chokes/pdfs/rhc50-rc.pdf","//media.digikey.com/Photos/3475-Allied%20componets/MFG_RHC50.jpg","3475-RHC50-15-500K-RC-ND","RHC50-15-500K-RC","Allied Components International","Allied Components International","50UH 10% 15AMP RADIAL HI.CURR.","4","4.5","0","2","Box","-","Active","-","-","50 µH","±10%","15 A","9A","Unshielded","20mOhm Max","-","4MHz","-","-55°C ~ 105°C","1 kHz","-","Through Hole","Radial, Horizontal Cylinder","Radial, Horizontal Cylinder","1.000"" Dia x 1.625"" L (25.40mm x 41.28mm)","-"
"https://ctparts.com/product-spec/cthrf.pdf","//media.digikey.com/Photos/4161-Central-Technologies/MFG_CTHR10F-101K.jpg","4161-CTHR10F-101K-ND","CTHR10F-101K","Central Technologies","Central Technologies","100UH FILTER INDUCTOR","3","5.32","0","1","Bulk","CTHRF","Active","Wirewound","-","100 µH","±10%","10 A","7A","Unshielded","30mOhm Max","-","-","-","-55°C ~ 125°C","1 kHz","-","Through Hole","Radial, Horizontal Cylinder","Radial","0.935"" Dia (23.75mm)","1.625"" (41.28mm)"
"https://ctparts.com/product-spec/cthrf.pdf","//media.digikey.com/Photos/4161-Central-Technologies/MFG_CTHR10F-101K.jpg","4161-CTHR10F-680K-ND","CTHR10F-680K","Central Technologies","Central Technologies","68UH FILTER INDUCTOR","1","5.32","0","1","Bulk","CTHRF","Active","Wirewound","-","68 µH","±10%","10 A","8A","Unshielded","27mOhm Max","-","-","-","-55°C ~ 125°C","1 kHz","-","Through Hole","Radial, Horizontal Cylinder","Radial","0.935"" Dia (23.75mm)","1.375"" (34.93mm)"
"https://www.itg-electronics.com/files/e551f2efda21c41444e77d6c8f3aa2c1.pdf","//media.digikey.com/Photos/ITG-Electronics/MFG_PQ108081-XXXMHF.jpg","3013-PQ108081-620MHF-ND","PQ108081-620MHF","ITG Electronics, Inc.","ITG Electronics, Inc.","FIXED IND 62UH 12A 15 MOHM SMD","20","6","0","20","Tray","PQ108081","Active","-","Ferrite","62 µH","±20%","12 A","-","Shielded","15mOhm","-","-","-","-55°C ~ 130°C","300 kHz","-","Surface Mount","Nonstandard, 3 Lead","3-SMD","1.098"" L x 1.098"" W (27.94mm x 27.94mm)","0.787"" (20.00mm)"
"https://www.itg-electronics.com/files/e551f2efda21c41444e77d6c8f3aa2c1.pdf","//media.digikey.com/Photos/ITG-Electronics/MFG_PQ108081-XXXMHF.jpg","3013-PQ108081-680MHF-ND","PQ108081-680MHF","ITG Electronics, Inc.","ITG Electronics, Inc.","FIXED IND 68UH 12A 15 MOHM SMD","20","6","0","20","Tray","PQ108081","Active","-","Ferrite","68 µH","±20%","12 A","-","Shielded","15mOhm","-","-","-","-55°C ~ 130°C","300 kHz","-","Surface Mount","Nonstandard, 3 Lead","3-SMD","1.098"" L x 1.098"" W (27.94mm x 27.94mm)","0.787"" (20.00mm)"
"https://www.itg-electronics.com/files/e551f2efda21c41444e77d6c8f3aa2c1.pdf","//media.digikey.com/Photos/ITG-Electronics/MFG_PQ108081-XXXMHF.jpg","3013-PQ108081-560MHF-ND","PQ108081-560MHF","ITG Electronics, Inc.","ITG Electronics, Inc.","FIXED IND 56UH 12A 15 MOHM SMD","20","6","0","20","Tray","PQ108081","Active","-","Ferrite","56 µH","±20%","12 A","-","Shielded","15mOhm","-","-","-","-55°C ~ 130°C","300 kHz","-","Surface Mount","Nonstandard, 3 Lead","3-SMD","1.098"" L x 1.098"" W (27.94mm x 27.94mm)","0.787"" (20.00mm)"
"https://www.itg-electronics.com/files/e551f2efda21c41444e77d6c8f3aa2c1.pdf","//media.digikey.com/Photos/ITG-Electronics/MFG_PQ108081-XXXMHF.jpg","3013-PQ108081-860MHF-ND","PQ108081-860MHF","ITG Electronics, Inc.","ITG Electronics, Inc.","FIXED IND 86UH 12A 15 MOHM SMD","20","6","0","20","Tray","PQ108081","Active","-","Ferrite","86 µH","±20%","12 A","-","Shielded","15mOhm","-","-","-","-55°C ~ 130°C","300 kHz","-","Surface Mount","Nonstandard, 3 Lead","3-SMD","1.098"" L x 1.098"" W (27.94mm x 27.94mm)","0.787"" (20.00mm)"
"https://www.itg-electronics.com/files/e551f2efda21c41444e77d6c8f3aa2c1.pdf","//media.digikey.com/Photos/ITG-Electronics/MFG_PQ108081-471MHF.jpg","3013-PQ108081-101MHF-ND","PQ108081-101MHF","ITG Electronics, Inc.","ITG Electronics, Inc.","FIXED IND 100UH 10A 22 MOHM SMD","20","6.9","0","20","Tray","PQ108081","Active","-","Ferrite","100 µH","±20%","10 A","9.8A","Shielded","22mOhm","-","-","-","-55°C ~ 130°C","300 kHz","-","Surface Mount","Nonstandard","-","1.100"" L x 1.100"" W (27.94mm x 27.94mm)","0.787"" (20.00mm)"
"https://www.itg-electronics.com/files/e551f2efda21c41444e77d6c8f3aa2c1.pdf","//media.digikey.com/Photos/ITG-Electronics/MFG_PQ108081-471MHF.jpg","3013-PQ108081-500MHF-ND","PQ108081-500MHF","ITG Electronics, Inc.","ITG Electronics, Inc.","FIXED IND 50UH 13.7A 11.5MOHM SM","20","7","0","20","Tray","PQ108081","Active","-","Ferrite","50 µH","±20%","13.7 A","16.2A","Shielded","11.5mOhm","-","-","-","-55°C ~ 130°C","300 kHz","-","Surface Mount","Nonstandard","-","1.100"" L x 1.100"" W (27.94mm x 27.94mm)","0.787"" (20.00mm)"
"https://www.itg-electronics.com/files/bbd3a51e30023e0e0d64bd97db767f95.pdf","//media.digikey.com/Photos/ITG-Electronics/MFG_L201203-XXXMHF.jpg","3013-L201203-730MHF-ND","L201203-730MHF","ITG Electronics, Inc.","ITG Electronics, Inc.","FIXED IND 73UH 24A 7.5 MOHM TH","12","8.5","0","12","Tray","L201203","Active","Toroidal","Alloy Powder","73 µH","±20%","24 A","7.2A","Unshielded","7.5mOhm Max","-","-","-","-55°C ~ 130°C","10 kHz","-","Through Hole","Radial, Vertical Cylinder, 4 Leads (Open)","-","1.713"" L x 0.717"" W (43.50mm x 18.20mm)","1.654"" (42.00mm)"
"https://www.alliedcomponents.com/storage/through_hole_inductors_chokes/pdfs/rdc40-rc.pdf","//media.digikey.com/Photos/3475-Allied%20componets/MFG_RDC40.jpg","3475-RDC40-680K-RC-ND","RDC40-680K-RC","Allied Components International","Allied Components International","68UH 10% Radial Drum Core","2","8.5","0","1","Book","-","Active","-","-","68 µH","±10%","14.4 A","24.4A","Unshielded","21mOhm Max","-","-","-","-55°C ~ 125°C","-","-","Through Hole","Radial, Vertical Cylinder","Radial","1.500"" Dia (38.10mm)","1.030"" (26.16mm)"
"https://ctparts.com/product-spec/cthrf.pdf","//media.digikey.com/Photos/4161-Central-Technologies/MFG_CTHR10F-101K.jpg","4161-CTHR15F-500K-ND","CTHR15F-500K","Central Technologies","Central Technologies","50UH FILTER INDUCTOR","1","8.69","0","1","Bulk","CTHRF","Active","Wirewound","-","50 µH","±10%","15 A","10A","Unshielded","20mOhm Max","-","-","-","-55°C ~ 125°C","1 kHz","-","Through Hole","Radial, Horizontal Cylinder","Radial","1.000"" Dia (25.40mm)","1.625"" (41.28mm)"
"https://www.itg-electronics.com/files/bbd3a51e30023e0e0d64bd97db767f95.pdf","//media.digikey.com/Photos/ITG-Electronics/MFG_L201203-XXXMHF.jpg","3013-L201203-121MHF-ND","L201203-121MHF","ITG Electronics, Inc.","ITG Electronics, Inc.","FIXED IND 120UH 16A 14 MOHM TH","12","9","0","12","Tray","L201203","Active","Toroidal","Alloy Powder","120 µH","±20%","16 A","5.5A","Unshielded","14mOhm Max","-","-","-","-55°C ~ 130°C","10 kHz","-","Through Hole","Radial, Vertical Cylinder, 4 Leads (Open)","-","1.673"" L x 0.748"" W (42.50mm x 19.00mm)","1.772"" (45.00mm)"
"-","//media.digikey.com/Photos/3475-Allied%20componets/MFG_RHLC130.jpg","3475-RHLC130-151K-ND","RHLC130-151K","Allied Components International","Allied Components International","150UH 10% RADIAL LEADED, HM","1","13.75","0","1","Bulk","-","Active","-","-","150 µH","±10%","30 A","-","Unshielded","16mOhm Max","-","-","-","-55°C ~ 125°C","1 kHz","-","Through Hole","Radial, Horizontal Cylinder","Radial","1.693"" Dia x 2.480"" L (43.00mm x 63.00mm)","-"
"https://ctparts.com/product-spec/ctdr6f.pdf","//media.digikey.com/Photos/4161-Central-Technologies/MFG_CTDR6F-393K.jpg","4161-CTDR6F-391K-ND","CTDR6F-391K","Central Technologies","Central Technologies","RADIAL LEADED DRUM CORE INDUCTOR","1","22.19","0","1","Bulk","CTDR6F","Active","-","-","390 µH","±10%","13.5 A","13.6A","Unshielded","55mOhm Max","-","-","-","-55°C ~ 125°C","1 kHz","-","Through Hole","Radial, Vertical Cylinder","Radial","2.000"" Dia (50.80mm)","1.500"" (38.10mm)"
"//media.digikey.com/pdf/Data%20Sheets/Bourns%20PDFs/2300_Series.pdf","//media.digikey.com/photos/Bourns%20Photos/2100,2200,2300%20HORIZONTAL%20SERIES.jpg","M9821-ND","2310-H","Bourns Inc.","Bourns Inc.","FIXED IND 56UH 10.2A 17 MOHM TH","0","Obsolete","0","0","Bulk","2300","Obsolete","Toroidal","Iron Powder","56 µH","±15%","10.2 A","-","Unshielded","17mOhm Max","-","-","-","-55°C ~ 105°C","1 kHz","-","Through Hole","Radial, Horizontal (Open)","-","1.280"" Dia (32.51mm)","0.650"" (16.51mm)"
"//media.digikey.com/pdf/Data%20Sheets/Bourns%20PDFs/2300_Series.pdf","//media.digikey.com/photos/Bourns%20Photos/2100,2200,2300%20VERTICAL%20SERIES.jpg","M9914-ND","2310-V","Bourns Inc.","Bourns Inc.","FIXED IND 56UH 10.2A 17 MOHM TH","0","Obsolete","0","0","Bulk","2300","Obsolete","Toroidal","Iron Powder","56 µH","±15%","10.2 A","-","Unshielded","17mOhm Max","-","-","-","-55°C ~ 105°C","1 kHz","-","Through Hole","Radial, Vertical (Open)","-","1.280"" Dia x 0.650"" W (32.51mm x 16.51mm)","-"
"//media.digikey.com/pdf/Data%20Sheets/Bourns%20PDFs/1140_Series.pdf","//media.digikey.com/photos/Bourns%20Photos/1140%20SERIES.jpg","M6346-ND","1140-560K","Bourns Inc.","Bourns Inc.","FIXED IND 56UH 14.4A 19 MOHM TH","0","Obsolete","0","0","Bulk","1140","Obsolete","Wirewound","Ferrite","56 µH","±10%","14.4 A","-","Unshielded","19mOhm Max","-","-","-","-55°C ~ 105°C","1 kHz","-","Through Hole","Radial, Vertical Cylinder","-","1.500"" Dia (38.10mm)","1.030"" (26.16mm)"
"//media.digikey.com/pdf/Data%20Sheets/Bourns%20PDFs/1140_Series.pdf","//media.digikey.com/photos/Bourns%20Photos/1140%20SERIES.jpg","M6347-ND","1140-680K","Bourns Inc.","Bourns Inc.","FIXED IND 68UH 14.4A 21 MOHM TH","0","Obsolete","0","0","Bulk","1140","Obsolete","Wirewound","Ferrite","68 µH","±10%","14.4 A","-","Unshielded","21mOhm Max","-","-","-","-55°C ~ 105°C","1 kHz","-","Through Hole","Radial, Vertical Cylinder","-","1.500"" Dia (38.10mm)","1.030"" (26.16mm)"
"//media.digikey.com/pdf/Data%20Sheets/Bourns%20PDFs/1140_Series.pdf","//media.digikey.com/photos/Bourns%20Photos/1140%20SERIES.jpg","M6348-ND","1140-820K","Bourns Inc.","Bourns Inc.","FIXED IND 82UH 14.4A 23 MOHM TH","0","Obsolete","0","0","Bulk","1140","Obsolete","Wirewound","Ferrite","82 µH","±10%","14.4 A","-","Unshielded","23mOhm Max","-","-","-","-55°C ~ 105°C","1 kHz","-","Through Hole","Radial, Vertical Cylinder","-","1.500"" Dia (38.10mm)","1.030"" (26.16mm)"
"//media.digikey.com/pdf/Data%20Sheets/Bourns%20PDFs/1140_Series.pdf","//media.digikey.com/photos/Bourns%20Photos/1140%20SERIES.jpg","M6349-ND","1140-101K","Bourns Inc.","Bourns Inc.","FIXED IND 100UH 14.4A 25 MOHM TH","0","Obsolete","0","0","Bulk","1140","Obsolete","Wirewound","Ferrite","100 µH","±10%","14.4 A","-","Unshielded","25mOhm Max","-","-","-","-55°C ~ 105°C","1 kHz","-","Through Hole","Radial, Vertical Cylinder","-","1.500"" Dia (38.10mm)","1.030"" (26.16mm)"
"//media.digikey.com/pdf/Data%20Sheets/Bourns%20PDFs/1140_Series.pdf","//media.digikey.com/photos/Bourns%20Photos/1140%20SERIES.jpg","M6350-ND","1140-121K","Bourns Inc.","Bourns Inc.","FIXED IND 120UH 14.4A 28 MOHM TH","0","Obsolete","0","0","Bulk","1140","Obsolete","Wirewound","Ferrite","120 µH","±10%","14.4 A","-","Unshielded","28mOhm Max","-","-","-","-55°C ~ 105°C","1 kHz","-","Through Hole","Radial, Vertical Cylinder","-","1.500"" Dia (38.10mm)","1.030"" (26.16mm)"
"//media.digikey.com/pdf/Data%20Sheets/Bourns%20PDFs/1140_Series.pdf","//media.digikey.com/photos/Bourns%20Photos/1140%20SERIES.jpg","M6351-ND","1140-151K","Bourns Inc.","Bourns Inc.","FIXED IND 150UH 11.4A 40 MOHM TH","0","Obsolete","0","0","Bulk","1140","Obsolete","Wirewound","Ferrite","150 µH","±10%","11.4 A","-","Unshielded","40mOhm Max","-","-","-","-55°C ~ 105°C","1 kHz","-","Through Hole","Radial, Vertical Cylinder","-","1.500"" Dia (38.10mm)","1.030"" (26.16mm)"
"//media.digikey.com/pdf/Data%20Sheets/Bourns%20PDFs/1140_Series.pdf","//media.digikey.com/photos/Bourns%20Photos/1140%20SERIES.jpg","M6352-ND","1140-181K","Bourns Inc.","Bourns Inc.","FIXED IND 180UH 11.4A 45 MOHM TH","0","Obsolete","0","0","Bulk","1140","Obsolete","Wirewound","Ferrite","180 µH","±10%","11.4 A","-","Unshielded","45mOhm Max","-","-","-","-55°C ~ 105°C","1 kHz","-","Through Hole","Radial, Vertical Cylinder","-","1.500"" Dia (38.10mm)","1.030"" (26.16mm)"
"//media.digikey.com/pdf/Data%20Sheets/Bourns%20PDFs/1140_Series.pdf","//media.digikey.com/photos/Bourns%20Photos/1140%20SERIES.jpg","M6353-ND","1140-221K","Bourns Inc.","Bourns Inc.","FIXED IND 220UH 11.4A 50 MOHM TH","0","Obsolete","0","0","Bulk","1140","Obsolete","Wirewound","Ferrite","220 µH","±10%","11.4 A","-","Unshielded","50mOhm Max","-","-","-","-55°C ~ 105°C","1 kHz","-","Through Hole","Radial, Vertical Cylinder","-","1.500"" Dia (38.10mm)","1.030"" (26.16mm)"
"//media.digikey.com/pdf/Data%20Sheets/Bourns%20PDFs/1140_Series.pdf","//media.digikey.com/photos/Bourns%20Photos/1140%20SERIES.jpg","M6354-ND","1140-271K","Bourns Inc.","Bourns Inc.","FIXED IND 270UH 11.4A 56 MOHM TH","0","Obsolete","0","0","Bulk","1140","Obsolete","Wirewound","Ferrite","270 µH","±10%","11.4 A","-","Unshielded","56mOhm Max","-","-","-","-55°C ~ 105°C","1 kHz","-","Through Hole","Radial, Vertical Cylinder","-","1.500"" Dia (38.10mm)","1.030"" (26.16mm)"
"//media.digikey.com/pdf/Data%20Sheets/Bourns%20PDFs/1140_Series.pdf","//media.digikey.com/photos/Bourns%20Photos/1140%20SERIES.jpg","M6355-ND","1140-331K","Bourns Inc.","Bourns Inc.","FIXED IND 330UH 11.4A 74 MOHM TH","0","Obsolete","0","0","Bulk","1140","Obsolete","Wirewound","Ferrite","330 µH","±10%","11.4 A","-","Unshielded","74mOhm Max","-","-","-","-55°C ~ 105°C","1 kHz","-","Through Hole","Radial, Vertical Cylinder","-","1.500"" Dia (38.10mm)","1.030"" (26.16mm)"
"//media.digikey.com/pdf/Data%20Sheets/Bourns%20PDFs/5500_Series.pdf","-","5524-ND","5524","Bourns Inc.","Bourns Inc.","FIXED IND 50UH 15A 13 MOHM TH","0","Obsolete","0","0","Bulk","5500","Obsolete","Wirewound","Ferrite","50 µH","±20%","15 A","-","Unshielded","13mOhm Max","-","-","-","-55°C ~ 105°C","1 kHz","-","Through Hole","Radial, Horizontal Cylinder","-","1.000"" Dia x 1.620"" L (25.40mm x 41.15mm)","-"
"//media.digikey.com/pdf/Data%20Sheets/Bourns%20PDFs/5500_Series.pdf","-","5518-ND","5518","Bourns Inc.","Bourns Inc.","FIXED IND 50UH 10.5A 20 MOHM TH","0","Obsolete","0","0","Bulk","5500","Obsolete","Wirewound","Ferrite","50 µH","±20%","10.5 A","-","Unshielded","20mOhm Max","-","-","-","-55°C ~ 105°C","1 kHz","-","Through Hole","Radial, Horizontal Cylinder","-","0.940"" Dia x 1.380"" L (23.88mm x 35.05mm)","-"
"//media.digikey.com/pdf/Data%20Sheets/Bourns%20PDFs/5500_Series.pdf","-","5519-ND","5519","Bourns Inc.","Bourns Inc.","FIXED IND 68UH 10A 23 MOHM TH","0","Obsolete","0","0","Bulk","5500","Obsolete","Wirewound","Ferrite","68 µH","±20%","10 A","-","Unshielded","23mOhm Max","-","-","-","-55°C ~ 105°C","1 kHz","-","Through Hole","Radial, Horizontal Cylinder","-","0.940"" Dia x 1.380"" L (23.88mm x 35.05mm)","-"
"//media.digikey.com/pdf/Data%20Sheets/Bourns%20PDFs/5500_Series.pdf","//media.digikey.com/photos/Bourns%20Photos/5520-RC.JPG","5520-ND","5520","Bourns Inc.","Bourns Inc.","FIXED IND 100UH 10A 27 MOHM TH","0","Obsolete","0","0","Bulk","5500","Obsolete","Wirewound","Ferrite","100 µH","±20%","10 A","-","Unshielded","27mOhm Max","-","-","-","-55°C ~ 105°C","1 kHz","-","Through Hole","Radial, Horizontal Cylinder","-","0.940"" Dia x 1.620"" L (23.88mm x 41.15mm)","-"
"//media.digikey.com/pdf/Data%20Sheets/Bourns%20PDFs/5600.pdf","//media.digikey.com/Photos/Bourns%20Photos/5628-RC.JPG","5613-ND","5613","Bourns Inc.","Bourns Inc.","FIXED IND 50UH 10A 17 MOHM TH","0","Obsolete","0","0","Bulk","5600","Obsolete","Wirewound","Ferrite","50 µH","±10%","10 A","-","Unshielded","17mOhm Max","-","-","-","-55°C ~ 105°C","1 kHz","-","Through Hole","Radial, Vertical Cylinder","-","1.220"" Dia (30.99mm)","1.110"" (28.19mm)"
"//media.digikey.com/pdf/Data%20Sheets/Bourns%20PDFs/5600.pdf","//media.digikey.com/Photos/Bourns%20Photos/5628-RC.JPG","5619-ND","5619","Bourns Inc.","Bourns Inc.","FIXED IND 50UH 14A 12 MOHM TH","0","Obsolete","0","0","Bulk","5600","Obsolete","Wirewound","Ferrite","50 µH","±10%","14 A","-","Unshielded","12mOhm Max","-","-","-","-55°C ~ 105°C","1 kHz","-","Through Hole","Radial, Vertical Cylinder","-","1.500"" Dia (38.10mm)","1.110"" (28.19mm)"
"//media.digikey.com/pdf/Data%20Sheets/Bourns%20PDFs/5600.pdf","//media.digikey.com/Photos/Bourns%20Photos/5628-RC.JPG","5626-ND","5626","Bourns Inc.","Bourns Inc.","FIXED IND 100UH 14A 18 MOHM TH","0","Obsolete","0","0","Bulk","5600","Obsolete","Wirewound","Ferrite","100 µH","±10%","14 A","-","Unshielded","18mOhm Max","-","-","-","-55°C ~ 105°C","1 kHz","-","Through Hole","Radial, Vertical Cylinder","-","1.500"" Dia (38.10mm)","1.500"" (38.10mm)"
